"No.","Date","Genre","Bibl","ContextBefore","Hit","ContextAfter"
"78","1929-12-31","Belletristik","Döblin, Alfred: Berlin Alexanderplatz, Olten: Walter 1961 [1929], S. 19","Mit funkelnden Augen betrachtete der Alte den","fremden","Mann, der bat."
"79","1921-12-31","Belletristik","Kolbenheyer, Erwin Guido: Das Gestirn des Paracelsus, München: J.F. Lehmanns 1964 [1921], S. 552","Der","kleine","Mann stand steif vor ihnen, blaß, eine unsägliche Müdigkeit lag über seinen Lidern."
"80","1901-12-31","Wissenschaft","Meyer, Eduard: Geschichte des Altertums, Bd. IV,2. In: Geschichte des Altertums, Berlin: Directmedia Publ. 2001 [1901], S. 21121","Daß es anders gekommen ist, daß die sophistische Aufklärung nicht das letzte Wort der geistigen Entwicklung von Athen und Hellas geblieben ist, ist nicht das Werk der um die Herrschaft ringenden Parteien, die den politischen Kampf auch auf geistigem Gebiet ausfechten wollen, sondern das Werk des","unscheinbaren","Mannes, in dem jene recht eigentlich die Inkarnation der modernen Ideen zu erkennen glaubten, des Sokrates."
"81","1920-12-31","Belletristik","Trott, Magda: Puckis neue Streiche, Stuttgart: Titania (1951) [1920], S. 98","Der große,","kräftige","Mann, der neben Anna Nickel stand, war beiden kein Fremder mehr."
"82","1909-12-31","Wissenschaft","Meisel-Hess, Grete: Die sexuelle Krise. In: Lehmstedt, Mark (Hg.) Deutsche Literatur von Frauen, Berlin: Directmedia Publ. 2001 [1909], S. 49450","Nur an einer Sache darf sie nicht leiden: das ist an dem","betreffenden","Manne selber, denn das wäre so etwas wie ein Vorwurf, und den verträgt er nicht."
"83","1925-12-31","Gebrauchsliteratur","Benz, Carl Friedrich: Lebensfahrt eines deutschen Erfinders, Die Erfindung des Automobils, Erinnerungen eines Achtzigjährigen. In: Simons, Oliver (Hg.) Deutsche Autobiographien 1690-1930, Berlin: Directmedia Publ. 2004 [1925], S. 4786","Wenn ich als","achtzigjähriger","Mann von den weißen Firnhöhen des Lebens hinunterschaue ins Land der Kindheit, dann ist es mir, als müßte ich wieder heim - ins Jugendland."
"84","1953-12-31","Gebrauchsliteratur","Spoerl, Alexander: Mit dem Auto auf Du, Berlin u. a.: Dt. Buchgemeinschaft 1961 [1953], S. 177","Auf den Parkplätzen bewegen sich gemächlich","livrierte","Männer, sie reißen einen Zettel aus einem Block und verlangen dafür Ihr Geld."
"85","1909-01-01","Wissenschaft","Braun, Lily: Memoiren einer Sozialistin. In: Lehmstedt, Mark (Hg.) Deutsche Literatur von Frauen, Berlin: Directmedia Publ. 2001 [1909], S. 9178","Von selbst reichte des Onkels Generosität über das Geburtstags- und Weihnachtsgoldstück und gelegentliche Urlaubsreisen nach dem Familiengut in Oberfranken nicht hinaus, und so bestand des","jungen","Mannes Dasein in unaufhörlichen Verzichtleistungen."
"86","1906-12-31","Belletristik","Frenssen, Gustav: Peter Moors Fahrt nach Südwest, Berlin: Grote 1920 [1906], S. 59","Wir fühlten alle, daß er ein kluger und","wacher","Mann war und daß er ein mildes, teilnehmendes Herz hatte."
"87","1985-12-31","Belletristik","Süskind, Patrick: Das Parfum, Zürich: Diogenes 1985, S. 68","Ach, wie schlimm, daß man sich als","rechtschaffener","Mann gezwungen sah, so krumme Wege zu gehen!"
"88","1955-12-31","Wissenschaft","Bloch, Ernst: Das Prinzip Hoffnung Bd. 2, Berlin: Aufbau-Verl. 1955, S. 420","So haben Bias, Solon und","andere","Männer der Sinnsprüche vor allem Zufriedenheit und keine Reue gepriesen, ein ""Nichts zuviel"", welches die griechische Weise des Tao darstellen mag, des Lebenstakts."
"89","1950-03-09","Zeitung","Die Zeit, 09.03.1950, Nr. 10","Man mag darüber lächeln, wie unkritisch gläubig hier der sonst so scharfe Kritiker erscheint, man mag als Historiker nachweisen, daß Hus und die Brüder im Mittelalter wurzelten und moderne demokratische und soziale Vorstellungen ihnen gänzlich fern lagen - und wird sich doch dem Eindruck dieser Konzeption und des hinter ihr","stehenden","Mannes nicht entziehen können."
"90","1910-12-31","Wissenschaft","Mauthner, Fritz: Wörterbuch der Philosophie. In: Bertram, Mathias (Hg.) Geschichte der Philosophie, Berlin: Directmedia Publ. 2000 [1910], S. 24722","Wer die Sprache ernstlich und wörtlich für einen Organismus hält, der mag bei den Lehnübersetzungen (alle Übersetzungen sind am letzten Ende Lehnübersetzungen) vielleicht gar an die Erscheinung des mimicry denken oder an den altern Aberglauben, daß schwangere Frauen sich an","fremden","Männern versehen können."
"91","1923-03-08","Zeitung","Vossische Zeitung (Morgen-Ausgabe), 08.03.1923","Ferner wurde behauptet, es sei gar keine Rede von einer Garantie der","großen","Männer der Wirtschaft, die angeblich Opfer bringen wollten für die Selbstbestimmung und die Freiheit des Reiches."
"92","1976-03-12","Zeitung","Die Zeit, 12.03.1976, Nr. 12","Ministerialdirektor Otto-Erich Geske , Apels","Bonner","Mann für EG- und internationale Finanzbeziehungen, ist optimistisch, weil bis auf England und Italien alle Länder für eine Neufestsetzung der Rechnungseinheit seien."
"93","1993-12-31","Wissenschaft","Busch, Werner: Das sentimentalische Bild, München: Beck 1993, S. 70","ein nach den Regeln des Goldenen Schnitts aus der Mitte verschobenes Dreieck, das von der hellsten Körperpartie des hilflos im Wasser treibenden Watson über den rechten, aus dem Boot","gebeugten","Mann, den ihn Haltenden und den stehenden Schwarzen aufgipfelt, um über den langen Speer wieder abgeleitet zu werden; die Basis wird durch die Protagonisten Watson und den Hai gebildet; zudem korrespondieren die aufsteigende Linie des Ruders und die abfallende Rückenpartie des seltsamen Haimonstrums."
"94","1914-12-31","Belletristik","Huch, Ricarda: Der Dreißigjährige Krieg, Wiesbaden: Insel-Verl. 1958 [1914], S. 1059","Unterdessen hatte Prinz Friedrich von Hessen den Wütenden schon umfaßt und suchte ihm das Schwert, mit dem er sinnlos um sich hieb, zu entreißen; plötzlich jedoch verstummte und erstarrte der","unglückliche","Mann, als ob ein Zauber ihn gelahmt hätte."
"95","1926-12-31","Belletristik","Grimm, Hans: Volk ohne Raum, München: Langen 1932 [1926], S. 313","Die Wetter sind hier jetzt ebenso schlecht geworden wie am toten Manne, außerdem tönt es aus dem Stollen von dem","toten","Manne her, als ob dort böse Geister ihr Wesen trieben."
"96","1933-12-31","Belletristik","Toller, Ernst: Eine Jugend in Deutschland, Reinbek bei Hamburg: Rowohlt 1985 [1933], S. 124","Ich werde ins Vernehmungszimmer geführt, am Tisch sitzt Staatsanwalt Lieberich, ein kleiner","hagerer","Mann mit verknittertem Gesicht, von Falten überzogen, die Augen flach, von unzähligen Krähenfüßen umrissen, die Lippen dünn und scharf."
"97","1998-04-08","Zeitung","Die Zeit, 08.04.1998, Nr. 16","Unermüdlich durchwanderte der","fromme","Mann die Wälder und Wiesen des Münsterlandes, predigte den Bauern, lud sie zur Messe und ließ gelegentlich, wenn alles nichts half, Wunder wirken:"
"98","1929-12-10","Belletristik","Tucholsky, Kurt: Die Frau spricht. In: Kurt Tucholsky, Werke - Briefe - Materialien, Berlin: Directmedia Publ. 2000 [1929]","Ich hab meinen","ersten","Mann gesehn - der ging mit einer!"
"99","1907-03-02","Zeitung","Berliner Tageblatt (Abend-Ausgabe), 02.03.1907","Dem","kleinen","Mann aber wird der Irrtum des Juristen nur zu leicht zum bösen Willen."
"100","1942-12-31","Belletristik","Seghers, Anna: Das siebte Kreuz, Berlin: Aufbau-Taschenbuch-Verl. 2002 [1942], S. 285","Es hatte sofort den eisigen Luftzug gespürt, der von dem kleinen","sommersprossigen","Mann abgeströmt war."
"101","1930-12-31","Belletristik","Feuchtwanger, Lion: Erfolg. In: ders., Gesammelte Werke in Einzelbänden, Bd. 6, Berlin: Aufbau-Verl. 1993 [1930], S. 188","Jetzt saß sie in dem dürftigen, dumpfen Raum, der einen nach der frischen, starken Luft draußen faul und benommen machte, alles schien aussichtslos trüb, ein","alter","Mann tunkte Kuchen in Milchkaffee und redete, und ein jüngerer, nervöser, mit tausend anderen Dingen beschäftigter redete auch, und mittlerweile saß der Mann Krüger in der Zelle, die vier Meter lang und zwei Meter breit war, und seine beste Stunde im Tag war die zwischen den sechs eingemauerten Bäumen."
"102","1914-12-31","Gebrauchsliteratur","Blos, Wilhelm: Denkwürdigkeiten eines Sozialdemokraten, Bd. 1. In: Simons, Oliver (Hg.) Deutsche Autobiographien 1690-1930, Berlin: Directmedia Publ. 2004 [1914], S. 9757","Näheres über diesen begabten, heute völlig","vergessenen","Mann kann man in dem interessanten Buche finden, das unlängst Professor Dr. Friedrich Hirth in Wien über ihn veröffentlicht hat.18"
"103","1919-12-31","Gebrauchsliteratur","Blos, Wilhelm: Denkwürdigkeiten eines Sozialdemokraten, Bd. 2. In: Simons, Oliver (Hg.) Deutsche Autobiographien 1690-1930, Berlin: Directmedia Publ. 2004 [1919], S. 10191","Eine einfache, mit Efeu bewachsene Steinplatte, nur mit dem Namen »Carnot« versehen, deckte die Gebeine des","gewaltigen","Mannes, dessen Genie 1793 die Heere der »verschworenen Könige« von den Grenzen Frankreichs zurückschlug."
"104","1914-03-02","Zeitung","Berliner Tageblatt (Abend-Ausgabe), 02.03.1914","Eine etwas vage Zeugenaussage über Bentons Ermordung kommt nach den letzten Kabeldepeschen von einem deutschen","jungen","Mann namens Albrecht Weiß , der eine Stellung als Koch suchte."
"105","1922-01-23","Zeitung","Tucholsky, Kurt: Heil, Kaiser, Dir -! In: ders., Kurt Tucholsky, Werke - Briefe - Materialien, Berlin: Directmedia Publ. 2000 [1922], S. 2426","Wieder gehen die Gedanken, Gebete und Wünsche von Millionen","deutscher","Männer und Frauen am heutigen Tage nach Haus Doorn und grüßen Eure Majestät in tiefster Ehrfurcht."
"106","1954-12-31","Gebrauchsliteratur","Grzimek, Bernhard: Kein Platz für wilde Tiere, Köln: Lingen [1973] [1954], S. 330","Ich unterhalte mich abends bei einigen Glas Bier mit den","jungen","Männern."
"107","1939-12-31","Wissenschaft","Elias, Norbert: Über den Prozeß der Zivilisation - Soziogenetische und psychogenetische Untersuchungen Bd. 1, Frankfurt a. M.: Suhrkamp 1992 [1939], S. 288","Noch weiter hinten wird ein","zerlumpter","Mann zum Galgen geführt, stolz neben ihm der Bewaffnete mit einer Feder an der Kappe; auf der anderen Seite der Mönch in der Kutte hält ihm ein großes Kreuz vor; dahinter reitet der Ritter und zwei seiner Leute."
"108","1949-03-16","Zeitung","Archiv der Gegenwart, 2001 [1949]","Die Deutschen müßten mit Europa ausgesöhnt werden und es müsse ihnen erlaubt werden, als freie Männer an den Beratungen","freier","Männer teilzunehmen."
"109","1926-12-31","Belletristik","Grimm, Hans: Volk ohne Raum, München: Langen 1932 [1926], S. 983","Es war, wenn man vergleichen wollte, als wie wenn ein alter","verlassener","Mann, der sich selbst nicht mehr zu helfen vermag, in irgendeine schlechte Pflege gegeben wird, wo sie die paar Mark gierig nehmen und nützen, aber er selbst kann ihretwegen verrecken, und er murmelt herum, das graue Haar und der graue Bart lang und filzig und gelb vor Schmutz, und Gesicht und Hände und Körper ungewaschen, und der alte Anzug ohne Knöpfe und ungeflickt, und wartet abmagernd auf das Ende."
"110","1925-12-31","Belletristik","Kolbenheyer, Erwin Guido: Das dritte Reich des Paracelsus, München: J. F. Lehmanns 1964 [1925], S. 649","Er folgte langsam dem","ächzenden","Manne, der unterm Torwege in eine Sänfte gehoben wurde."
"111","1903-12-31","Belletristik","Ebner-Eschenbach, Marie von: Agave. In: Deutsche Literatur von Frauen, Berlin: Directmedia Publ. 2001 [1903], S. 20674","Man sah eine Schar","zerlumpter","Männer, Weiber, Kinder und hörte sie schreien:"
"112","1911-12-31","Belletristik","Hofmannsthal, Hugo von: Jedermann. In: Deutsche Literatur von Lessing bis Kafka, Berlin: Directmedia Publ. 2000 [1911], S. 92030","Bleibt mir keine andere Hilfe dann, Bin ich denn ein","verlorner","Mann Und ganz alleinig auf der Welt?"
"113","1933-12-31","Belletristik","Goote, Thor [d.i. Langsdorff, Werner von]: Die Fahne Hoch!, Berlin: Zeitgeschichte-Verlag 1933 [1933], S. 283","""Das finde ich sehr unklug, denn wie viele","bedeutende","Männer, auf die Deutschland stolz sein sollte, verlassen uns dann."
"114","1962-12-31","Wissenschaft","Baus, Karl: Von der Urgemeinde zur frühchristlichen Großkirche. In: Jedin, Hubert (Hg.) Handbuch der Kirchengeschichte, Berlin: Directmedia Publ. 2000 [1962], S. 578","Von ihm war Jesus Christus gesandt, der den Aposteln den Auftrag gab, das Evangelium zu verkünden; diese haben wiederum im Einklang mit dem Auftrag des Herrn Episkopen und Diakone eingesetzt, an deren Stelle nach ihrem Tode andere","erprobte","Männer treten sollten, um ihr Amt bei den Gläubigen zu übernehmen."
"115","1932-12-31","Belletristik","Mayer, Anton: Der Spielmann Gottes, Berlin: Deutsche Buch-Gemeinschaft 1932, S. 13","Auf der Bühne war ein","kleiner","Mann mit rotem pelzbesetztem Rock erschienen - nichts weiter, aber es war, als ströme mit seinem Kommen eine unendliche Kraft, ein zauberhaftes Wesen wirkender Schöpfung durch den Raum, das die Menschen den Atem anhalten ließ, ihre Glieder in leichtes Zittern brachte und kraft der überzeugenden Einfachheit seines Daseins sogar die schlimmen Mäuler der klatschsüchtigen Spießer zum Verstummen brachte."
"116","1906-12-31","Belletristik","Ostwald, Hans: Landstreicher, Berlin: Marquardt [1906], S. 14","""Nimm den","jungen","Mann bis K. auf deinem Wagen mit."
"117","1969-12-31","Gebrauchsliteratur","Schmidt-Rogge, Carl H.: Dein Kind &#x96; Dein Partner, München: List 1973 [1969], S. 232","In einen »Beat-Schuppen« kommt ein","junger","Mann, der lässig, aber so, daß jeder es sieht, seine Autoschlüssel um den Finger schwingt."
"118","1902-12-31","Belletristik","Dohm, Hedwig: Christa Ruland. In: Deutsche Literatur von Frauen, Berlin: Directmedia Publ. 2001 [1902], S. 15255","Als","junger","Mann hatte er sozialistische Gesinnungen und künstlerische Neigungen gehegt, und dabei einen brennenden Ehrgeiz, in die Höhe zu kommen, in die höchste Höhe."
"119","1932-12-31","Gebrauchsliteratur","Gleichen-Russwurm, Alexander von: Der gute Ton. In: Zillig, Werner (Hg.), Gutes Benehmen, Berlin: Directmedia Publ. 2004 [1932], S. 6866","So ist es auch heute sehr gut möglich, sich auf den Pfaden des Sportes ebenso in Ritterlichkeit hervorzutun wie in körperlicher Tüchtigkeit und nicht als Gladiatoren, sondern als","feingebildete","Männer einander im Wettkampf zu ehren."
"120","1930-12-31","Belletristik","Feuchtwanger, Lion: Erfolg. In: ders., Gesammelte Werke in Einzelbänden, Bd. 6, Berlin: Aufbau-Verl. 1993 [1930], S. 326","Nicht achtend die Belästigung durch den ihm um die Füße springenden Dackel, ging er ehrerbietig immer einen Viertelschritt hinter dem Flaucher drein, sehr froh, daß die altväterische Gesinnung des","biederen","Mannes triumphiert hatte über die hochmütige Neuerungssucht des Klenk, gehoben von dem Bewußtsein, daß er morgen mit dieser Beruhigung zu seinen Wählern in die Vorberge zurückkehren könne."
"121","1952-12-31","Belletristik","Morris, Gerda: Brigitte wehrt sich, Düsseldorf: Iltis 1952, S. 210","Aber daß er sie dann ihr zuschickte, wie um sich zu rächen oder zu triumphieren, das konnte sie sich nun wieder kaum von dem","feinfühligen","Mann vorstellen."
"122","1901-12-31","Gebrauchsliteratur","Gerling, Reinhold: Was muß man vor der Ehe von der Ehe wissen? In: ders., Das große Aufklärungswerk für Braut- und Eheleute, Dresden: Buchversand Gutenberg 1933 [1901], S. 289","Indessen gibt es auch durchaus","gesunde","Männer, denen es selbst mit einer blühenden, gesunden Frau nicht gelingt, das geheimnisvolle Rätsel der Menschwerdung erfolgreich zu lösen, ohne daß die Frau ein Verschulden trifft."
"123","1968-03-08","Zeitung","Die Zeit, 08.03.1968, Nr. 11","Daran hindern mich, wie etwa 80 Prozent normal","angesiedelter","Männer mit jüngeren Kindern, so hat man festgestellt, zunächst einmal höchst praktische Unterbau-Bleikugeln."
"124","1977-12-31","Gebrauchsliteratur","Pilgrim, Volker Elis: Manifest für den freien Mann - Teil 1, Reinbek b. Hamburg: Rowohlt 1983 [1977], S. 145","Gemeinsame Erlebnisse mit","anderen","Männern locken sie ihm hervor."
"125","1948-12-31","Wissenschaft","Curtius, Ernst Robert: Europäische Literatur und lateinisches Mittelalter, Tübingen: Francke 1993 [1948], S. 353","Ein junger Mann von Stande und Geist und wirklichem Anteil an jenem","außerordentlichen","Manne nahm meinen Beifall und meine Billigung nicht zum Besten auf, indem er ganz unbewunden versicherte, jeder Ausländer müsse Verzicht tun auf das Verständnis eines so außerordentlichen Geistes, dem ja selbst die Italiener nicht in allem folgen könnten."
"126","1946-12-31","Belletristik","Bredel, Willi: Die Väter. In: ders., Gesammelte Werke in Einzelausgaben, Bd. 7, Berlin: Aufbau-Verl. 1973 [1946], S. 271","Ein","dritter","Mann fand sich immer."
"127","1949-12-31","Belletristik","Voß, Richard: Zwei Menschen, Stuttgart: Engelhorn 1911 [1949], S. 139","Auf Schloß Enna konnte etwas Frohes sich nicht mehr begeben, seitdem des Hauses jüngster und liebster Sohn nach Rom gewallfahrtet und in Rom geblieben war - seitdem der alte","einsame","Mann der Rückkehr des andern Sohnes harrte, in dem das edle Geschlecht fortleben sollte."
