"No.","Date","Genre","Bibl","ContextBefore","Hit","ContextAfter"
"87","1910-12-31","Gebrauchsliteratur","May, Karl: Mein Leben und Streben, Selbstbiographie von Karl May, Bd. I. In: Simons, Oliver (Hg.) Deutsche Autobiographien 1690-1930, Berlin: Directmedia Publ. 2004 [1910], S. 46825","Ich habe es ertragen, daß Lebius trotz seines gerichtlichen Versprechens, mich künftig in Ruhe zu lassen, meine","geschiedene","Frau gegen mich verführte,"
"88","1918-07-25","Belletristik","Tucholsky, Kurt: Revue. In: ders., Kurt Tucholsky, Werke - Briefe - Materialien, Berlin: Directmedia Publ. 2000 [1918], S. 1015","Ich denk an die","gnädige","Frau."
"89","1957-12-31","Belletristik","Walser, Martin: Ehen in Philippsburg, Frankfurt a. M.: Suhrkamp 1997 [1957], S. 84","Ein bißchen über die","eigene","Frau klagen, sich bemitleiden lassen, bis es dann soweit ist."
"90","1956-12-31","Gebrauchsliteratur","Bundesverband d.dt. Standesbeamten e.V. (Hg.), Hausbuch für die deutsche Familie, Frankfurt a. M.: Verl. f. Standesamtwesen 1956, S. 29","Umgekehrt hat auch die als allein oder überwiegend schuldig","geschiedene","Frau dem Mann angemessenen Unterhalt zu gewähren, wenn sie dazu in der Lage, er aber außerstande ist, sich selbst zu unterhalten."
"91","1902-12-31","Gebrauchsliteratur","Stettenheim, Julius: Der moderne Knigge. In: Zillig, Werner (Hg.) Gutes Benehmen, Berlin: Directmedia Publ. 2004 [1902], S. 15495","Hat die","junge","Frau eine sehr gute Erziehung genossen, so schätze der Gatte sich glücklich und halte dankbar die kleinen Hausstandssorgen von ihr fern."
"92","1950-12-31","Gebrauchsliteratur","Meißner, Hans-Otto: Man benimmt sich wieder, Giessen: Brühl 1950, S. 57","In dem Kleiderschrank einer wirklich","eleganten","Frau ist jedes Stück und jede Zutat aufeinander abgestimmt, und alles zusammen bildet ein harmonisches Ganzes, das seinerseits dem Typus der Frau entspricht, die es trägt."
"93","1938-12-31","Belletristik","Rangnow, Rudolf: Tropenpracht und Urwaldnacht, Braunschweig: Gustav Wenzel & Sohn 1938 [1938], S. 14","Die Gesichter der","braunen","Frauen standen über dem Wasser und spiegelten sich darin, dunkel und ernst wie in einer Besorgnis."
"94","1969-12-31","Gebrauchsliteratur","Schmidt-Rogge, Carl H.: Dein Kind &#x96; Dein Partner, München: List 1973 [1969], S. 120","Doch schon während der ersten Ehe- und Schwangerschaftsmonate bemächtigt sich der","jungen","Frau eine schmerzliche Ernüchterung."
"95","1950-12-31","Belletristik","Horster, Hans-Ulrich [d.i. Rhein, Eduard]: Ein Herz spielt falsch, Köln: Lingen 1991 [1950], S. 223","Die","junge","Frau macht eine abwehrende Geste."
"96","1959-12-31","Belletristik","Böll, Heinrich: Billard um halb zehn, Leipzig: Insel-Verl. 1961 [1959], S. 277","»Sofort,","gnädige","Frau.«"
"97","1950-12-31","Belletristik","Rinser, Luise: Mitte des Lebens, Frankfurt a. M.: S. Fischer 1952 [1950], S. 173","Die","alte","Frau ist tot, das Haus verkauft, W. wird hinter ihr liegen wie ein Albtraum oder wie ein Jahr Dienst in der Fremdenlegion, eine böse Zeit und eine gute Schule, wie Nina am Telefon sagte."
"98","1920-09-09","Belletristik","Tucholsky, Kurt: Auf ein Kind. In: ders., Kurt Tucholsky, Werke - Briefe - Materialien, Berlin: Directmedia Publ. 2000 [1920], S. 2052","ein kleiner gelber Schopf, die Augen blau; ich seh dich an und such beständig die Züge einer","lieben","Frau."
"99","1955-12-31","Gebrauchsliteratur","Weber, Annemarie (Hg.), Die Hygiene der Schulbank, Wiesbaden: Falken-Verl. 1955, S. 209","""Erlauben Sie, daß ich mit der","gnädigen","Frau, daß ich mit dem gnädigen Fräulein tanze?"" (S. Abb. 3 u. 4 vor S. 209.)"
"100","1915-12-31","Belletristik","Braun, Lily: Lebenssucher. In: Deutsche Literatur von Frauen, Berlin: Directmedia Publ. 2001 [1915], S. 9117","Das alte Mütterchen und die schöne,","vornehme","Frau waren darunter."
"101","1912-03-04","Zeitung","Berliner Tageblatt (Montags-Ausgabe), 04.03.1912","Wer einmal einer Habanera beigewohnt hat, wie sie in einem Salon bei offenen Türen und Fenstern, oder besser noch auf den marmorgedeckten Höfen der reichen Kreolen getanzt wird, wo der Vollmond der Tropennacht sein helles Licht auf die langsam, fast feierlich tanzenden schwarzäugigen","schönen","Frauen und ihre graziösen Kavaliere ergoß, der wird dieses Eindrucks nicht leicht vergessen, und so ist der Enthusiasmus zu verstehen, mit dem alle die spanisch-amerikanischen Länder Bereisenden von diesem Tanze sprechen."
"102","1912-12-31","Belletristik","Christ, Lena: Erinnerungen einer Überflüssigen. In: Deutsche Literatur von Frauen, Berlin: Directmedia Publ. 2001 [1912], S. 12588","Und als sich die","redseligen","Frauen nun auch an uns wandten, muß ich wohl ganz den Eindruck einer verschüchterten Irren gemacht haben; denn die eine sagte zu meiner Mutter:"
"103","1960-12-01","Zeitung","Neues Deutschland, 01.12.1960","Im April 1958 brachte sie ihre tiefe Solidarität mit den","deutschen","Frauen in der Bundesrepublik zum Ausdruck:"
"104","1985-12-31","Gebrauchsliteratur","Commer, Heinrich: Managerknigge. In: Zillig, Werner (Hg.) Gutes Benehmen, Berlin: Directmedia Publ. 2004 [1985], S. 5197","Vorbei die betulich-bürgerliche Zeit und die ihr entsprechende Umgangsform, in der man, wenn man von der Ehefrau sprechen wollte, von der »","verehrten","Frau Gemahlin« sprach oder von der »verehrten Frau Gattin«."
"105","1950-12-31","Belletristik","Horster, Hans-Ulrich [d.i. Rhein, Eduard]: Ein Herz spielt falsch, Köln: Lingen 1991 [1950], S. 204","Als er in die Rhöndorfer Straße einbiegt, sieht er von","weitem","Frau Pratsch."
"106","1946-12-31","Belletristik","Wiechert, Ernst: Das einfache Leben, München: Ullstein Taschenbuchverl. 2000 [1946], S. 123","Nun, meine Mutter ist eine","große","Frau, wissen Sie, und sie schrieb zurück, daß sie sich solche Anfragen für die Zukunft höflich verbeten haben möchte."
"107","1983-12-31","Belletristik","Strittmatter, Erwin: Der Laden, Berlin: Aufbau-Verl. 1983, S. 497","Sie wäre, erklärt die Mutter, gezwungen gewesen, ihre Seele anderweitig zu sättigen und ihr Schicksal mit dem von","entsagungsvollen","Frauen aus Büchern zu verweben."
"108","1931-03-03","Zeitung","Vossische Zeitung (Abend-Ausgabe), 03.03.1931","Montag vormittag wurde, wie wir berichteten, in einem Hotelzimmer in der Invalidenstraße eine tote","junge","Frau gefunden, die in der Nacht mit einem Mann dorthin gekommen und später von ihm heimlich verlassen worden war."
"109","1928-12-31","Gebrauchsliteratur","Wilamowitz-Moellendorff, Ulrich von: Erinnerungen 1848-1914. In: Simons, Oliver (Hg.) Deutsche Autobiographien 1690-1930, Berlin: Directmedia Publ. 2004 [1928], S. 73315","Sie war keine","gewöhnliche","Frau, bestrebt, die Mängel ihrer Jugendbildung zu ergänzen."
"110","1909-01-01","Wissenschaft","Braun, Lily: Memoiren einer Sozialistin. In: Lehmstedt, Mark (Hg.) Deutsche Literatur von Frauen, Berlin: Directmedia Publ. 2001 [1909], S. 9389","Ich griff in die Tasche, und in der Empfindung, etwas zu tun, was für mich weit beschämender war, als für die","arme","Frau, schüttete ich ihr den Inhalt meiner Börse in den Schoß und lief, so rasch ich konnte, davon."
"111","1998-12-31","Wissenschaft","Fath, Rolf: Werke - A. In: Reclams Opernlexikon, Berlin: Directmedia Publ. 2001 [1998], S. 70","Allerdings verhindert er, dass Alcina den Fremden in ein Tier verwandelt; er leistet vor ihr das zweideutige Gelöbnis, der","einzigen","Frau, die er liebe, treu zu bleiben."
"112","1927-12-31","Gebrauchsliteratur","Welt und Wissen, 1927","Die spätere Gesetzgebung verfuhr humaner mit den Geschöpfen der Gasse, und heute unterscheiden sie sich von","anderen","Frauen nur einem geübten Blick."
"113","1930-03-02","Zeitung","Vossische Zeitung (Sonntags-Ausgabe), 02.03.1930","Ja, aber die Strumpfbänder, die muß die","junge","Frau jetzt gleich vor alle Leute anprobieren, damit man auch sehen kann, wie sie ihr zu Gesichte stehen, und ob sie ihr auch nicht zu weit sind oder etwa kneifen tun"", rief der Erzfilou, der Wordelmann ."
"114","1926-12-31","Belletristik","Grimm, Hans: Volk ohne Raum, München: Langen 1932 [1926], S. 850","""Ich habe in deinem Hause gelegen, ich habe dein Brot gegessen, ich habe Zeug von dir getragen, deine","gute","Frau hat mich gepflegt ..."""
"115","1940-12-31","Belletristik","Schaper, Edzard: Der Henker, Zürich: Artemis 1978 [1940], S. 208","Aber nein, eine Weile hockte er untätig in der Küche und starrte vor sich hin, ganz wie die","alte","Frau, die an der anderen Seite des Tisches saß."
"116","1953-02-15","Wissenschaft","Neue deutsche Literatur, 1953, Nr. 2, Bd. 1","Er lobte die geistige Frische der","alten","Frau, fügte traurig hinzu, daß ja alles einmal zu Ende gehen müsse."
"117","1944-12-31","Wissenschaft","Beenken, Hermann: Das Neunzehnte Jahrhundert in der deutschen Kunst, München: Bruckmann 1944, S. 260","Lionardo etwa hatte, gerade für Verkündigungsdarstellungen verlangt, daß man das Dekorum wahre, die Bewegungen müßten zur Gemütsbewegung dessen passen, der sie ausführe, und so dürfe der Verkündigungsengel sich nicht ausnehmen, ""als wolle er unsere","liebe","Frau aus ihrer Kammer herausjagen, und diese wieder nicht so, als wolle sie sich wie ganz verzweifelt zum Fenster hinausstürzen""."
"118","1967-12-31","Gebrauchsliteratur","Schwarz, Peter-Paul (Hg.), Gepflegte Gastlichkeit, Wiesbaden: Falken-Verl. Sicker 1967, S. 39","Natürlich wird man nicht gerade der jungen, liebreizenden Gattin des Vorgesetzten rote Rosen mitbringen; denn rote Rosen sprechen eine eigene Sprache, die von","schönen","Frauen unschwer enträtselt, von ihren Ehemännern jedoch nur allzu leicht mißverstanden wird."
"119","1901-12-31","Belletristik","Altenberg, Peter: Was der Tag mir zuträgt. In: Deutsche Literatur von Lessing bis Kafka, Berlin: Directmedia Publ. 2000 [1901], S. 474","Ja, Mann, stumm ergiebt sich die schöne","adelige","Frau Deinen düsteren Bedürfnissen im Alltag, um in ihrer geheimnisvollen Seele eine Traurigkeit und eine Enttäuschung anzusammeln, die den unbeschreiblichen Melancholieen erhabener Dichterherzen gleichen!"
"120","1938-07-19","Gebrauchsliteratur","Brief von Irene G. an Ernst G. vom 19.07.1938, Feldpost-Archive mkb-fp-0270","Vielleicht hätte ich meine Jugend vertrödelt, ohne es zu merken und wäre eine","unglückliche","Frau geworden."
"121","1950-12-31","Gebrauchsliteratur","Klemperer, Victor: [Tagebuch] 1950. In: ders., So sitze ich denn zwischen allen Stühlen, Berlin: Aufbau-Verl. 1999 [1950], S. 83","In einer dieser Zeilen, die Häuser recht ruppig, Frau Inge Leetz,","energische","Frau, Dreißigerin, sympathisch intellektuell (Die unangetroffene Schmidt 3 Tr. hoch in Proletarierhaus.) stand in der Haustür u. fertigte den Briefträger ab."
"122","1953-12-31","Gebrauchsliteratur","Spoerl, Alexander: Mit dem Auto auf Du, Berlin u. a.: Dt. Buchgemeinschaft 1961 [1953], S. 132","Zum Beispiel auf die","eigene","Frau, die noch ganz schnell ein Hütchen kaufen wollte."
"123","1994-12-31","Wissenschaft","o. A.: Lexikon der Kunst - V. In: Olbrich, Harald (Hg.), Lexikon der Kunst, Berlin: Directmedia Publ. 2001 [1994], S. 36700","Den gleichen Zweck hatten halbplast. und zweidimensionale Darstellungen von manchmal","hochschwangeren","Frauen und von Geschlechtsteilen. -"
"124","1926-12-31","Gebrauchsliteratur","Klemperer, Victor: [Tagebuch] 1926. In: ders., Leben sammeln, nicht fragen wozu und warum, Berlin: Aufbau-Taschenbuch-Verl. 2000 [1926], S. 52","Eine schöne ungemein elende","junge","Frau mit ihrem Säugling."
"125","1918-12-31","Gebrauchsliteratur","Schnitzler, Arthur: Jugend in Wien, Eine Autobiographie. In: Simons, Oliver (Hg.) Deutsche Autobiographien 1690-1930, Berlin: Directmedia Publ. 2004 [1918], S. 60310","Noch vor ihrer Ankunft war ich mit einer","jungen","Frau bekannt geworden, die unter den Wiener Ball- und Modeschönheiten eines nicht unbegründeten Rufs genoß."
"126","1914-04-01","Gebrauchsliteratur","Hohenfels, Stella von: Soll die Frau die Mode mitmachen? In: Maassens Moden-Bericht, 01.04.1914, S. 1","Eine","schicke","Frau, - eine fesche Frau, - das soll jeder sagen, wenn sie an ihm vorüberschreitet, vor allen Dingen aber soll es sagen - der eigene Mann."
"127","1950-01-05","Zeitung","Archiv der Gegenwart, 2001 [1950]","Das Ministerium für Binnenhandel stellt auch einen Plan des Arbeitskräftebedarfs auf, um einerseits den sozialistischen Handel mit einer möglichst geringen Anzahl von Arbeitskräften zu betreiben und die Freigabe von Arbeitskräften für die Produktion zu ermöglichen sowie andererseits den Prozentsatz der im Handel","beschäftigten","Frauen zu erhöhen."
"128","1925-03-06","Zeitung","Berliner Tageblatt (Abend-Ausgabe), 06.03.1925","Die Klägerin war mit der","ersten","Frau des Beklagten R. befreundet."
"129","1911-12-31","Belletristik","Hofmannsthal, Hugo von: Der Rosenkavalier. In: Deutsche Literatur von Lessing bis Kafka, Berlin: Directmedia Publ. 2000 [1911], S. 92110","... Die","alte","Frau, die alte Marschallin!"
"130","1954-12-31","Belletristik","Koeppen, Wolfgang: Der Tod in Rom. In: ders., Drei Romane, Frankfurt a. M.: Suhrkamp 1972 [1954], S. 385","Ich dachte: Du und die kleine Kommunistin, ihr werdet ein prächtiges Paar geben, die Katzen werden Staatskatzen heißen, die mitleidige","alte","Frau wird in einem Staatsheim sterben, die Fischköpfe werden volkseigen und alles schrecklich geordnet sein."
"131","1959-12-31","Gebrauchsliteratur","Wissen und Leben, 1959, Nr. 12","Er lacht, grüßt nach allen Seiten und erleichtert mit einem Scherzwort seinen Begleitern den Abschied von ihren","weinenden","Frauen."
"132","1906-12-31","Gebrauchsliteratur","o. A.: P. In: Brockhaus' Kleines Konversations-Lexikon, Berlin: Directmedia Publ. 2001 [1906], S. 57547","»Die","kleine","Frau« (1891), »Wohltäter der Menschheit« (1895), »Der Dornenweg« (1895), »Wer war's?« (1896), »Das Erbe« (1898), »Der goldene Käfig« (1899), »Das große Licht« (1901), »Der Helfer« (1905) u.a."
"133","1966-12-31","Gebrauchsliteratur","o. A.: Eva und das Auto, Hamburg: BP Benzin und Petroleum Aktiengesellschaft Verl. 1966, S. 14","Deshalb hat die","kluge","Frau ihr eigenes Schuhputzzeug dabei."
"134","1934-03-04","Gebrauchsliteratur","Völkischer Beobachter (Berliner Ausgabe), 04.03.1934","Jeder dreißigste über 20 Jahre alte deutsche Mannund fede dreißigste über 20 Jahre alte","deutsche","Frau sind Versicherte des Deutschen Herold."
"135","1963-12-31","Wissenschaft","Braun, Werner: Rautenstein. In: Die Musik in Geschichte und Gegenwart, Berlin: Directmedia Publ. 2001 [1963], S. 61722","Anfang 1637 könnte er in das Org.-Amt an Unserer","Lieben","Frauen in Bremen gelangt sein."
"136","1971-12-31","Wissenschaft","o. A.: Die Kirche in der Gegenwart. In: Jedin, Hubert (Hg.) Handbuch der Kirchengeschichte, Berlin: Directmedia Publ. 2000 [1971], S. 10785","Bevor die Söhne Libermanns Afrika erreichten, hatte eine","glaubensstarke","Frau, Maria Anna Javouhey (1779-1851), das Werk der Glaubensverbreitung in Afrika begonnen."
"137","1937-12-31","Belletristik","Klepper, Jochen: Der Vater, Gütersloh: Bertelsmann 1962 [1937], S. 622","Seine","zukünftige","Frau sollte lieber Molières »Schule der Ehemänner und »Schule der Frauen« auswendig lernen; das schien ihm besser als das »Wahre Christentum des weiland Johann Arndt«."
"138","1921-12-31","Belletristik","Luckner, Felix von: Seeteufel, Herford: Kohler 1966 [1921], S. 160","Obwohl wir anfangs nicht sehr angenehm berührt waren, bei unserem rauher Handwerk zartes Geschlecht an Bord zu bekommen, so hat uns doch diese","junge","Frau mit ihrem sonnigen Wesen manche Abwechslung gebracht."
"139","1914-12-31","Belletristik","Huch, Ricarda: Der Dreißigjährige Krieg, Wiesbaden: Insel-Verl. 1958 [1914], S. 968","Im Traume war er in entlegene Zeiten versetzt und suchte erwachend unwillkürlich die Hand seiner","verstorbenen","Frau, in deren Schoß er früher zu schlafen pflegte; da fiel sein Blick auf das zierliche Profil und die wippenden Locken der kleinen Prinzessin an seiner Seite, und eine Empfindung, die halb Unbehagen, halb Wonne war, strömte über sein Herz."
"140","1950-12-31","Belletristik","Horster, Hans-Ulrich [d.i. Rhein, Eduard]: Ein Herz spielt falsch, Köln: Lingen 1991 [1950], S. 176","»Für das Herz wohl,","gnädige","Frau, nicht aber für die Besitzverhältnisse.«"
"141","1975-12-12","Zeitung","Archiv der Gegenwart, 2001 [1975]","Da dem Preisträger Andrej D. SACHAROW von den sowjetischen Behörden am 12. November das Ausreisevisum verweigert wurde mit der Begründung, er sei Geheimnisträger, nahm den Preis seine wegen einer Augenbehandlung in Florenz","weilende","Frau Jelena SACHAROWA entgegen."
"142","1910-12-31","Belletristik","Spitteler, Carl: Imago, Jena: Diederichs 1910 [1910], S. 82","Natürlich, er ließ ja ""Pseuda"", also die wirkliche,","leibhaftige","Frau Direktor gar nicht als zu Recht und Tat bestehend gelten."
"143","1940-03-07","Zeitung","Völkischer Beobachter (Berliner Ausgabe), 07.03.1940",,"Zahlreiche","Frauen und Mädchen bemerkten gewöhnlich erst nach ihrer Heimkehr, daß ihre Kleider von dem unbekannten Täter mit Tinte verdorben waren."
"144","1900-12-31","Belletristik","Duncker, Dora: Großstadt. In: Deutsche Literatur von Frauen, Berlin: Directmedia Publ. 2001 [1900], S. 17678","Denn getröstet musste das liebe Geschöpf werden, und geholfen werden musste ihm erst recht, das stand fest in dem goldenen Herzen der","alten","Frau."
"145","1953-02-15","Wissenschaft","Neue deutsche Literatur, 1953, Nr. 2, Bd. 1","Er schaute eins der Gemälde an, schüttelte mit dem Kopf und sagte: ""Ich verstehe Sie nicht,","gnädige","Frau."
"146","1902-12-31","Belletristik","Dohm, Hedwig: Christa Ruland. In: Deutsche Literatur von Frauen, Berlin: Directmedia Publ. 2001 [1902], S. 15413","Viel Wind machten sie ja, und wer ihnen zu nahe käme, den zermalmten sie wohl auch gelegentlich, besonders wenn es eine unbesonnene","kleine","Frau wäre."
